"Gene","TargetID","GeneName","Score"
"TIGD6","ENSG00000164296","tigger transposable element derived 6",0.20389068386114
"B9D2","ENSG00000123810","B9 domain containing 2",0.203761253763661
"A3GALT2","ENSG00000184389","alpha 1,3-galactosyltransferase 2",0.200357328295371
"PRMT6","ENSG00000198890","protein arginine methyltransferase 6",0.199727418306448
"NR2F1","ENSG00000175745","nuclear receptor subfamily 2 group F member 1",0.198286324354173
"UXS1","ENSG00000115652","UDP-glucuronate decarboxylase 1",0.198186380251367
"BRI3","ENSG00000164713","brain protein I3",0.197816695011496
"NKX2-5","ENSG00000183072","NK2 homeobox 5",0.197357138413072
"KCNH8","ENSG00000183960","potassium voltage-gated channel subfamily H member 8",0.197255184061413
"ESR1","ENSG00000091831","estrogen receptor 1",0.19549434836828
"ADGRL2","ENSG00000117114","adhesion G protein-coupled receptor L2",0.195236292037201
"KYNU","ENSG00000115919","kynureninase",0.193148157716433
"ZNF385D","ENSG00000151789","zinc finger protein 385D",0.192640969481254
"HNRNPK","ENSG00000165119","heterogeneous nuclear ribonucleoprotein K",0.191659702992003
"DNMBP","ENSG00000107554","dynamin binding protein",0.189319309491409
"COL4A2","ENSG00000134871","collagen type IV alpha 2 chain",0.185649480871284
"CCM2L","ENSG00000101331","CCM2 like scaffold protein",0.184344859973364
"PLCG1","ENSG00000124181","phospholipase C gamma 1",0.183963249465708
"ADCY2","ENSG00000078295","adenylate cyclase 2",0.182185785385699
"DNAJA3","ENSG00000103423","DnaJ heat shock protein family (Hsp40) member A3",0.18188535830303
"KCNJ3","ENSG00000162989","potassium inwardly rectifying channel subfamily J member 3",0.1810258847284
"TMEM91","ENSG00000142046","transmembrane protein 91",0.179285301674478
"KCNK17","ENSG00000124780","potassium two pore domain channel subfamily K member 17",0.179016319661496
"ZNF800","ENSG00000048405","zinc finger protein 800",0.17766087505786
"RORA","ENSG00000069667","RAR related orphan receptor A",0.177617411676634
"BTBD9","ENSG00000183826","BTB domain containing 9",0.177131451498165
"IGFBP3","ENSG00000146674","insulin like growth factor binding protein 3",0.176922429782509
"KIF6","ENSG00000164627","kinesin family member 6",0.173285770740851
"MDK","ENSG00000110492","midkine",0.171716080515643
"C3orf38","ENSG00000179021","chromosome 3 open reading frame 38",0.17082015611294
"DOK6","ENSG00000206052","docking protein 6",0.16944916842189
"ICA1L","ENSG00000163596","islet cell autoantigen 1 like",0.168464431090172
"KCNK16","ENSG00000095981","potassium two pore domain channel subfamily K member 16",0.167073918947333
"POU3F2","ENSG00000184486","POU class 3 homeobox 2",0.166599880344877
"PLCD3","ENSG00000161714","phospholipase C delta 3",0.164188577417533
"VTI1A","ENSG00000151532","vesicle transport through interaction with t-SNAREs 1A",0.162924098374723
"RAB30","ENSG00000137502","RAB30, member RAS oncogene family",0.16166138162599
"CCDC134","ENSG00000100147","coiled-coil domain containing 134",0.161491848935844
"PDE4B","ENSG00000184588","phosphodiesterase 4B",0.160210003586346
"CISD2","ENSG00000145354","CDGSH iron sulfur domain 2",0.157077401332598
"CCS","ENSG00000173992","copper chaperone for superoxide dismutase",0.154753475219408
"PRL","ENSG00000172179","prolactin",0.154710997816114
"PLGLB2","ENSG00000125551","plasminogen like B2",0.153609812449872
"DGUOK","ENSG00000114956","deoxyguanosine kinase",0.147831941873881
"MYH6","ENSG00000197616","myosin heavy chain 6",0.147831941873881
"CDIP1","ENSG00000089486","cell death inducing p53 target 1",0.147099420384853
"FAF1","ENSG00000185104","Fas associated factor 1",0.146701622424087
"NCOA7","ENSG00000111912","nuclear receptor coactivator 7",0.146514773511894
"PINX1","ENSG00000254093","PIN2 (TERF1) interacting telomerase inhibitor 1",0.14627885633592
"POU3F1","ENSG00000185668","POU class 3 homeobox 1",0.145420861436163
"CACNA1B","ENSG00000148408","calcium voltage-gated channel subunit alpha1 B",0.141257450431541
"F2","ENSG00000180210","coagulation factor II, thrombin",0.138326159286167
"ZNF654","ENSG00000175105","zinc finger protein 654",0.137422337311744
"GPATCH2L","ENSG00000089916","G-patch domain containing 2 like",0.135386480123031
"PCMT1","ENSG00000120265","protein-L-isoaspartate (D-aspartate) O-methyltransferase",0.135039869921223
"CNR1","ENSG00000118432","cannabinoid receptor 1",0.134907133168494
"TBL2","ENSG00000106638","transducin beta like 2",0.132710855112907
"CFDP1","ENSG00000153774","chromatin stabilizing protein CFDP1",0.132615518670501
"HMOX2","ENSG00000103415","heme oxygenase 2",0.131338711961776
"LATS2","ENSG00000150457","large tumor suppressor kinase 2",0.131309798279179
"SAP18","ENSG00000150459","Sin3A associated protein 18",0.131309798279179
"SNX2","ENSG00000205302","sorting nexin 2",0.130547639134163
"TLE3","ENSG00000140332","TLE family member 3, transcriptional corepressor",0.130079705999535
"MRPS21","ENSG00000266472","mitochondrial ribosomal protein S21",0.129203476114282
"CHRM4","ENSG00000180720","cholinergic receptor muscarinic 4",0.129087349195403
"TMTC2","ENSG00000179104","transmembrane O-mannosyltransferase targeting cadherins 2",0.12863920682151
"BAIAP2L1","ENSG00000006453","BAR/IMD domain containing adaptor protein 2 like 1",0.125831762214473
"HMGCR","ENSG00000113161","3-hydroxy-3-methylglutaryl-CoA reductase",0.125602940396932
"WDSUB1","ENSG00000196151","WD repeat, sterile alpha motif and U-box domain containing 1",0.122462850714705
"SLC2A1","ENSG00000117394","solute carrier family 2 member 1",0.121020478117864
"REST","ENSG00000084093","RE1 silencing transcription factor",0.119903861342688
"S100A12","ENSG00000163221","S100 calcium binding protein A12",0.119896012464596
"KCNIP1","ENSG00000182132","potassium voltage-gated channel interacting protein 1",0.11940719800135
"WDR45","ENSG00000196998","WD repeat domain 45",0.118265553499105
"MAP2K2","ENSG00000126934","mitogen-activated protein kinase kinase 2",0.118265553499105
"STIM1","ENSG00000167323","stromal interaction molecule 1",0.118265553499105
"AHNAK2","ENSG00000185567","AHNAK nucleoprotein 2",0.118265553499105
"DSP","ENSG00000096696","desmoplakin",0.118265553499105
"SMIM11","ENSG00000205670","small integral membrane protein 11",0.117430848457431
"CCDC102B","ENSG00000150636","coiled-coil domain containing 102B",0.117426879862913
"HOXB3","ENSG00000120093","homeobox B3",0.115066885863258
"CKAP5","ENSG00000175216","cytoskeleton associated protein 5",0.115012283648513
"CHLSN","ENSG00000146540","cholesin",0.113920504666994
"GPATCH2","ENSG00000092978","G-patch domain containing 2",0.113035017979646
"ATXN7","ENSG00000163635","ataxin 7",0.112605480827207
"FCHO2","ENSG00000157107","FCH and mu domain containing endocytic adaptor 2",0.112424724526661
"ADCYAP1","ENSG00000141433","adenylate cyclase activating polypeptide 1",0.110695160624964
"TNF","ENSG00000232810","tumor necrosis factor",0.109891797127287
"TGFB3","ENSG00000119699","transforming growth factor beta 3",0.109522192229348
"PABPC4","ENSG00000090621","poly(A) binding protein cytoplasmic 4",0.108480335896254
"EP300","ENSG00000100393","EP300 lysine acetyltransferase",0.108194758235739
"TRIQK","ENSG00000205133","triple QxxK/R motif containing",0.107235726719156
"STAT6","ENSG00000166888","signal transducer and activator of transcription 6",0.106785625912994
"ATP23","ENSG00000166896","ATP23 metallopeptidase and ATP synthase assembly factor homolog",0.106018036584075
"BDNF","ENSG00000176697","brain derived neurotrophic factor",0.103997682137181
"PTH","ENSG00000152266","parathyroid hormone",0.103509391233254
"FHAD1","ENSG00000142621","forkhead associated phosphopeptide binding domain 1",0.102389857205866
"NOS2","ENSG00000007171","nitric oxide synthase 2",0.1011543677524
"POU4F3","ENSG00000091010","POU class 4 homeobox 3",0.100159274782469
"HCK","ENSG00000101336","HCK proto-oncogene, Src family tyrosine kinase",0.100077497453364
"GRM8","ENSG00000179603","glutamate metabotropic receptor 8",0.0997114579593639
"MTMR3","ENSG00000100330","myotubularin related protein 3",0.0994452193817763
"PPP1CB","ENSG00000213639","protein phosphatase 1 catalytic subunit beta",0.0993174420469015
"INS","ENSG00000254647","insulin",0.0993009275164147
"SUGP1","ENSG00000105705","SURP and G-patch domain containing 1",0.097428673675897
"DRD3","ENSG00000151577","dopamine receptor D3",0.0971199049409023
"PLEKHH2","ENSG00000152527","pleckstrin homology, MyTH4 and FERM domain containing H2",0.0964731524141422
"NBEAL1","ENSG00000144426","neurobeachin like 1",0.0961876942899419
"DRD4","ENSG00000069696","dopamine receptor D4",0.0959681503882057
"MTCO2P12","ENSG00000229344","MT-CO2 pseudogene 12",0.0957702245053575
"PTGER2","ENSG00000125384","prostaglandin E receptor 2",0.0957702245053575
"BIRC3","ENSG00000023445","baculoviral IAP repeat containing 3",0.0955135097841506
"UBE2D3","ENSG00000109332","ubiquitin conjugating enzyme E2 D3",0.0955112718848413
"MZB1","ENSG00000170476","marginal zone B and B1 cell specific protein",0.0942421571399576
"CACNA1I","ENSG00000100346","calcium voltage-gated channel subunit alpha1 I",0.0939374462591303
"INSM2","ENSG00000168348","INSM transcriptional repressor 2",0.0929384882073418
"CORO7","ENSG00000262246","coronin 7",0.0925629543540054
"BMP8A","ENSG00000183682","bone morphogenetic protein 8a",0.09192282305944
"TNPO1","ENSG00000083312","transportin 1",0.0915996556809855
"TARS2","ENSG00000143374","threonyl-tRNA synthetase 2, mitochondrial",0.0910636516845892
"NMRAL1","ENSG00000153406","NmrA like redox sensor 1",0.0908268840395673
"SMG6","ENSG00000070366","SMG6 nonsense mediated mRNA decay factor",0.0903281234946959
"MYO6","ENSG00000196586","myosin VI",0.089411846261225
"ARTN","ENSG00000117407","artemin",0.0887877208071343
"ZDHHC8","ENSG00000099904","zDHHC palmitoyltransferase 8",0.0883697242928462
"CACNA1G","ENSG00000006283","calcium voltage-gated channel subunit alpha1 G",0.0883295852696437
"CBR1","ENSG00000159228","carbonyl reductase 1",0.0880812649492497
"VDR","ENSG00000111424","vitamin D receptor",0.0874813679297689
"TLR4","ENSG00000136869","toll like receptor 4",0.0871527096340881
"CREB1","ENSG00000118260","cAMP responsive element binding protein 1",0.0869641852968562
"TLR1","ENSG00000174125","toll like receptor 1",0.0867109870221391
"GJE1","ENSG00000203733","gap junction protein epsilon 1",0.0859538338937338
"IPO8","ENSG00000133704","importin 8",0.0851710325025561
"PGR","ENSG00000082175","progesterone receptor",0.0850161124500536
"MAPK1","ENSG00000100030","mitogen-activated protein kinase 1",0.0845922388910319
"HTR7","ENSG00000148680","5-hydroxytryptamine receptor 7",0.0843174879638291
"ACE","ENSG00000159640","angiotensin I converting enzyme",0.0839531844326182
"PPIC","ENSG00000168938","peptidylprolyl isomerase C",0.0834621923851825
"CRP","ENSG00000132693","C-reactive protein",0.0830493520457285
"CX3CL1","ENSG00000006210","C-X3-C motif chemokine ligand 1",0.0822711322699107
"TRPA1","ENSG00000104321","transient receptor potential cation channel subfamily A member 1",0.0819158575841959
"ZBTB46","ENSG00000130584","zinc finger and BTB domain containing 46",0.0818656640953712
"TSHB","ENSG00000134200","thyroid stimulating hormone subunit beta",0.0818366079409143
"LATS1","ENSG00000131023","large tumor suppressor kinase 1",0.0816717740338773
"CACNA2D2","ENSG00000007402","calcium voltage-gated channel auxiliary subunit alpha2delta 2",0.081497901655797
"IGF1","ENSG00000017427","insulin like growth factor 1",0.0814155851222629
"PROCR","ENSG00000101000","protein C receptor",0.080403114212716
"SKIDA1","ENSG00000180592","SKI/DACH domain containing 1",0.0799825482385593
"SAC3D1","ENSG00000168061","SAC3 domain containing 1",0.0799533106783986
"VIP","ENSG00000146469","vasoactive intestinal peptide",0.0798805394036774
"EPHB2","ENSG00000133216","EPH receptor B2",0.0797286126811532
"ASAH1","ENSG00000104763","N-acylsphingosine amidohydrolase 1",0.0796453052884061
"KIF27","ENSG00000165115","kinesin family member 27",0.0795943203607041
"NTRK2","ENSG00000148053","neurotrophic receptor tyrosine kinase 2",0.0795931281491803
"DNAH8","ENSG00000124721","dynein axonemal heavy chain 8",0.0780751419925288
"GRIN2A","ENSG00000183454","glutamate ionotropic receptor NMDA type subunit 2A",0.0771231196062266
"CACNA1C","ENSG00000151067","calcium voltage-gated channel subunit alpha1 C",0.0769385146054779
"GFRA3","ENSG00000146013","GDNF family receptor alpha 3",0.0760675290868865
"CACNA1S","ENSG00000081248","calcium voltage-gated channel subunit alpha1 S",0.0758562651740351
"NPY","ENSG00000122585","neuropeptide Y",0.0756228851454523
"ABCC2","ENSG00000023839","ATP binding cassette subfamily C member 2",0.075567048837018
"CACNA1E","ENSG00000198216","calcium voltage-gated channel subunit alpha1 E",0.0754182329077448
"TMEM41B","ENSG00000166471","transmembrane protein 41B",0.0753166048200899
"SIGMAR1","ENSG00000147955","sigma non-opioid intracellular receptor 1",0.0752043673747995
"CACNA1F","ENSG00000102001","calcium voltage-gated channel subunit alpha1 F",0.0751094058843597
"CACNA1D","ENSG00000157388","calcium voltage-gated channel subunit alpha1 D",0.0750401096616063
"NLRP3","ENSG00000162711","NLR family pyrin domain containing 3",0.0750259650458379
"CACNB2","ENSG00000165995","calcium voltage-gated channel auxiliary subunit beta 2",0.0749323155373233
"APOE","ENSG00000130203","apolipoprotein E",0.0748973663600673
"HCRTR1","ENSG00000121764","hypocretin receptor 1",0.0748424357229321
"PNKP","ENSG00000039650","polynucleotide kinase 3'-phosphatase",0.0748399205736521
"CAV1","ENSG00000105974","caveolin 1",0.0748271906008796
"CYP2R1","ENSG00000186104","cytochrome P450 family 2 subfamily R member 1",0.0748079785254085
"FGF6","ENSG00000111241","fibroblast growth factor 6",0.0746807616716617
"FGF21","ENSG00000105550","fibroblast growth factor 21",0.0746787426925813
"ACHE","ENSG00000087085","acetylcholinesterase (Yt blood group)",0.0746038001109369
"NOS3","ENSG00000164867","nitric oxide synthase 3",0.0741059015697404
"CACNG4","ENSG00000075461","calcium voltage-gated channel auxiliary subunit gamma 4",0.0739159709369404
"CACNB3","ENSG00000167535","calcium voltage-gated channel auxiliary subunit beta 3",0.0739159709369404
"CACNA2D3","ENSG00000157445","calcium voltage-gated channel auxiliary subunit alpha2delta 3",0.0739159709369404
"CACNG1","ENSG00000108878","calcium voltage-gated channel auxiliary subunit gamma 1",0.0739159709369404
"CACNB1","ENSG00000067191","calcium voltage-gated channel auxiliary subunit beta 1",0.0739159709369404
"CACNG8","ENSG00000142408","calcium voltage-gated channel auxiliary subunit gamma 8",0.0739159709369404
"CACNG6","ENSG00000130433","calcium voltage-gated channel auxiliary subunit gamma 6",0.0739159709369404
"CACNG3","ENSG00000006116","calcium voltage-gated channel auxiliary subunit gamma 3",0.0739159709369404
"SCNN1G","ENSG00000166828","sodium channel epithelial 1 subunit gamma",0.0739159709369404
"SCNN1A","ENSG00000111319","sodium channel epithelial 1 subunit alpha",0.0739159709369404
"CACNA2D1","ENSG00000153956","calcium voltage-gated channel auxiliary subunit alpha2delta 1",0.0739159709369404
"MC2R","ENSG00000185231","melanocortin 2 receptor",0.0739159709369404
"SCNN1B","ENSG00000168447","sodium channel epithelial 1 subunit beta",0.0739159709369404
"CACNG7","ENSG00000105605","calcium voltage-gated channel auxiliary subunit gamma 7",0.0739159709369404
"CACNA2D4","ENSG00000151062","calcium voltage-gated channel auxiliary subunit alpha2delta 4",0.0739159709369404
"CACNB4","ENSG00000182389","calcium voltage-gated channel auxiliary subunit beta 4",0.0739159709369404
"CACNG2","ENSG00000166862","calcium voltage-gated channel auxiliary subunit gamma 2",0.0739159709369404
"GSTM4","ENSG00000168765","glutathione S-transferase mu 4",0.0739159709369404
"CACNG5","ENSG00000075429","calcium voltage-gated channel auxiliary subunit gamma 5",0.0739159709369404
"NUDT1","ENSG00000106268","nudix hydrolase 1",0.0735095760100253
"CDKN2A","ENSG00000147889","cyclin dependent kinase inhibitor 2A",0.0727767678287939
"SESN1","ENSG00000080546","sestrin 1",0.0726171833327656
"TMPRSS6","ENSG00000187045","transmembrane serine protease 6",0.0724602243830223
"MT2A","ENSG00000125148","metallothionein 2A",0.0724602243830223
"MRGPRG","ENSG00000182170","MAS related GPR family member G",0.0718764772138626
"F2RL1","ENSG00000164251","F2R like trypsin receptor 1",0.0715461524406945
"ALB","ENSG00000163631","albumin",0.0715406452882247
"CX3CR1","ENSG00000168329","C-X3-C motif chemokine receptor 1",0.0709876665549886
"ICAM1","ENSG00000090339","intercellular adhesion molecule 1",0.0707668945599006
"TECPR1","ENSG00000205356","tectonin beta-propeller repeat containing 1",0.0707582824979968
"RALGAPA1","ENSG00000174373","Ral GTPase activating protein catalytic subunit alpha 1",0.0705024579769668
"TRNT1","ENSG00000072756","tRNA nucleotidyl transferase 1",0.070394578043648
"AOPEP","ENSG00000148120","aminopeptidase O (putative)",0.0685438473545441
"GRID2","ENSG00000152208","glutamate ionotropic receptor delta type subunit 2",0.0685414045582766
"MTHFR","ENSG00000177000","methylenetetrahydrofolate reductase",0.0683904068888976
